2000,167439
2001,175133
2002,190171
2003,205309
2004,217092
2005,231065
2006,241699
2007,259111
2008,263864
2009,278282
2010,294250
2011,319900
2012,343052
2013,364410
2014,396902
2015,432130
2016,500208
2017,578011
2018,595233
2019,626246
2020,688397
2021,737916
