2000,267935
2001,280214
2002,307073
2003,335615
2004,356054
2005,384973
2006,412188
2007,461707
2008,508475
2009,534736
2010,557209
2011,562180
2012,598447
2013,682031
2014,764466
2015,822998
2016,883519
2017,987524
2018,1038673
2019,1082614
2020,1187071
2021,1305738
