2000,151961
2001,160312
2002,176632
2003,190067
2004,204974
2005,212054
2006,222868
2007,234880
2008,237491
2009,248222
2010,269703
2011,292005
2012,314945
2013,338820
2014,371060
2015,412210
2016,477496
2017,548591
2018,550179
2019,572964
2020,629664
2021,693645
