2000,155678
2001,161809
2002,178729
2003,194707
2004,202896
2005,217956
2006,225689
2007,237216
2008,240429
2009,250862
2010,268642
2011,286118
2012,310798
2013,331899
2014,363735
2015,399318
2016,457450
2017,526937
2018,537069
2019,562615
2020,619210
2021,682529
