2000,226633
2001,240579
2002,266543
2003,287250
2004,308331
2005,328301
2006,347004
2007,369309
2008,381534
2009,401871
2010,428880
2011,465053
2012,504372
2013,539282
2014,586274
2015,656790
2016,757107
2017,777762
2018,803520
2019,897054
2020,978190
2021,1077562
