2000,362567
2001,395717
2002,443106
2003,478854
2004,505241
2005,539088
2006,585164
2007,618512
2008,656392
2009,680323
2010,737592
2011,776562
2012,834973
2013,857822
2014,911119
2015,981728
2016,1114402
2017,1253662
2018,1306076
2019,1425314
2020,1568315
2021,1727757
