2000,183581
2001,192999
2002,210982
2003,192904
2004,230390
2005,252579
2006,266113
2007,281399
2008,291440
2009,304139
2010,333084
2011,358500
2012,318043
2013,418205
2014,465504
2015,511703
2016,580005
2017,662878
2018,646634
2019,693970
2020,762757
2021,832055
