2000,182135
2001,190488
2002,215071
2003,230709
2004,244090
2005,260983
2006,282628
2007,297044
2008,298856
2009,299382
2010,324896
2011,350716
2012,387817
2013,411820
2014,450290
2015,488671
2016,560425
2017,637991
2018,640876
2019,663005
2020,728215
2021,801741
