2000,260314
2001,279044
2002,309087
2003,339185
2004,362503
2005,388674
2006,412168
2007,436787
2008,457062
2009,478870
2010,517574
2011,560166
2012,610425
2013,652731
2014,706102
2015,778600
2016,906884
2017,1055211
2018,1108210
2019,1149684
2020,1264666
2021,1393148
