2000,276747
2001,293095
2002,320430
2003,346274
2004,368479
2005,394985
2006,417656
2007,451984
2008,468669
2009,492400
2010,529918
2011,571060
2012,612277
2013,648738
2014,701040
2015,779643
2016,798044
2017,1024320
2018,1049170
2019,1108330
2020,1219056
2021,1343994
