2000,159485
2001,166755
2002,182906
2003,196719
2004,207864
2005,218568
2006,227613
2007,240304
2008,243197
2009,254565
2010,271511
2011,291077
2012,314890
2013,337457
2014,372034
2015,411318
2016,326339
2017,542907
2018,551471
2019,589948
2020,648923
2021,714590
