2000,229673
2001,246777
2002,270769
2003,293236
2004,313597
2005,332708
2006,351328
2007,373406
2008,382154
2009,406217
2010,425781
2011,461421
2012,491960
2013,517914
2014,560358
2015,608467
2016,696854
2017,797202
2018,810446
2019,836818
2020,919976
2021,984229
