2000,151804
2001,163337
2002,178832
2003,192057
2004,201040
2005,211066
2006,219815
2007,229057
2008,234565
2009,244502
2010,263096
2011,289225
2012,314639
2013,335678
2014,368068
2015,407779
2016,467738
2017,540349
2018,550395
2019,584206
2020,642626
2021,708220
