2000,530487
2001,563427
2002,628330
2003,704594
2004,747167
2005,781824
2006,835801
2007,936416
2008,968322
2009,1005443
2010,1059288
2011,1181645
2012,1252577
2013,1285861
2014,1367294
2015,1491311
2016,1708850
2017,1827874
2018,1987325
2019,2122089
2020,2331883
2021,2570998
