2000,194516
2001,207212
2002,226604
2003,246554
2004,260377
2005,277743
2006,294077
2007,317854
2008,328370
2009,343905
2010,369128
2011,397549
2012,427322
2013,455595
2014,498064
2015,554393
2016,639204
2017,735639
2018,741921
2019,787315
2020,866679
2021,946147
