2000,186980
2001,197975
2002,216013
2003,234885
2004,250476
2005,268517
2006,280750
2007,298233
2008,306040
2009,323537
2010,353420
2011,379046
2012,411902
2013,436201
2014,474379
2015,521273
2016,598128
2017,685381
2018,692000
2019,717227
2020,788497
2021,869180
