2000,301863
2001,325293
2002,358700
2003,375600
2004,402070
2005,428397
2006,456023
2007,498241
2008,526258
2009,544958
2010,598526
2011,651964
2012,711986
2013,759675
2014,827106
2015,912800
2016,1029711
2017,1173221
2018,1236055
2019,1309085
2020,1438280
2021,1584286
