2000,512272
2001,544066
2002,580926
2003,638093
2004,685663
2005,751811
2006,821731
2007,893744
2008,916313
2009,937228
2010,983954
2011,1034460
2012,1098012
2013,1164717
2014,1293867
2015,1416729
2016,1570983
2017,1753693
2018,1826573
2019,1913322
2020,2100527
2021,2314619
