2000,238380
2001,250200
2002,271161
2003,293087
2004,309963
2005,333212
2006,351018
2007,377485
2008,395104
2009,420545
2010,453432
2011,488800
2012,528400
2013,563990
2014,621618
2015,701383
2016,812560
2017,918388
2018,919985
2019,944864
2020,1037996
2021,1132049
