2000,158756
2001,168520
2002,182593
2003,123661
2004,208847
2005,219671
2006,228883
2007,243101
2008,252689
2009,263265
2010,272194
2011,282601
2012,298683
2013,344354
2014,376481
2015,413873
2016,447666
2017,538667
2018,545535
2019,574106
2020,631823
2021,696397
