2000,177865
2001,189234
2002,203315
2003,218037
2004,228900
2005,242125
2006,255795
2007,272058
2008,280251
2009,297499
2010,323563
2011,348303
2012,372538
2013,407570
2014,446555
2015,493605
2016,556168
2017,644110
2018,643782
2019,672387
2020,739317
2021,815273
