2000,231822
2001,244679
2002,265875
2003,285713
2004,237805
2005,323442
2006,343904
2007,363250
2008,372649
2009,390468
2010,422008
2011,456154
2012,497623
2013,532207
2014,583927
2015,658309
2016,771453
2017,863491
2018,855647
2019,866676
2020,950057
2021,1045014
