2000,381367
2001,397980
2002,423488
2003,454855
2004,504636
2005,555050
2006,603008
2007,642203
2008,649021
2009,664966
2010,711610
2011,773478
2012,834623
2013,882709
2014,957990
2015,1050321
2016,1188092
2017,1356194
2018,1371648
2019,1424787
2020,1565380
2021,1724927
