2000,379054
2001,401283
2002,424106
2003,460104
2004,501294
2005,546858
2006,596024
2007,632633
2008,644581
2009,679225
2010,727491
2011,774448
2012,825733
2013,885182
2014,976312
2015,1067442
2016,1200360
2017,1362281
2018,1363584
2019,1457506
2020,1603470
2021,1766769
