2000,257086
2001,273542
2002,303053
2003,324829
2004,346542
2005,369724
2006,393832
2007,419146
2008,428755
2009,454715
2010,485750
2011,527442
2012,571530
2013,609987
2014,662738
2015,719744
2016,717915
2017,943749
2018,1037750
2019,1038238
2020,1141776
2021,1258276
