2000,313245
2001,331718
2002,364399
2003,390947
2004,424268
2005,454986
2006,487655
2007,515033
2008,537285
2009,576797
2010,602792
2011,656156
2012,710775
2013,756986
2014,835539
2015,909672
2016,1028042
2017,1148373
2018,1165271
2019,1226379
2020,1348134
2021,1482890
