2000,194521
2001,207580
2002,228714
2003,245138
2004,258301
2005,274736
2006,293851
2007,318766
2008,331295
2009,350133
2010,377063
2011,405539
2012,436836
2013,467138
2014,529069
2015,615281
2016,693929
2017,798157
2018,809739
2019,829896
2020,910126
2021,1000861
