2000,169957
2001,181040
2002,198284
2003,212873
2004,240500
2005,241594
2006,271305
2007,271749
2008,272182
2009,286149
2010,308910
2011,334086
2012,356131
2013,382255
2014,418317
2015,464907
2016,532398
2017,618430
2018,618112
2019,649079
2020,713698
2021,786566
