2000,307505
2001,312389
2002,341792
2003,367120
2004,392492
2005,413683
2006,442589
2007,484417
2008,504698
2009,535422
2010,564713
2011,632834
2012,714567
2013,773248
2014,832648
2015,936314
2016,1135572
2017,1286919
2018,1282308
2019,1146655
2020,1377985
2021,1510061
