2000,312213
2001,333690
2002,366793
2003,433637
2004,433637
2005,468352
2006,505026
2007,551399
2008,568398
2009,597682
2010,632027
2011,683486
2012,726409
2013,779272
2014,849287
2015,934715
2016,1064091
2017,1204169
2018,1238794
2019,1297771
2020,1426280
2021,1572435
