2000,176315
2001,186818
2002,203233
2003,216817
2004,227968
2005,238920
2006,252037
2007,270562
2008,277645
2009,292465
2010,312688
2011,336065
2012,358646
2013,383785
2014,422000
2015,463083
2016,533709
2017,604648
2018,611651
2019,643658
2020,706359
2021,777204
