2000,325062
2001,332127
2002,369799
2003,391562
2004,425534
2005,444915
2006,331181
2007,517708
2008,541377
2009,577140
2010,607339
2011,649425
2012,714563
2013,715869
2014,768022
2015,873353
2016,983347
2017,1085857
2018,1105827
2019,1151025
2020,1262760
2021,1391807
