2000,293985
2001,310676
2002,335130
2003,361754
2004,384193
2005,410126
2006,435858
2007,465647
2008,477106
2009,502685
2010,538170
2011,581676
2012,622549
2013,669904
2014,738829
2015,825892
2016,981421
2017,1118672
2018,1110291
2019,1112356
2020,1223307
2021,1334188
