2000,492537
2001,533715
2002,610259
2003,690922
2004,768640
2005,789413
2006,841972
2007,871956
2008,914873
2009,933023
2010,1020728
2011,1104770
2012,1210724
2013,1273511
2014,1410661
2015,1548628
2016,1718238
2017,1892021
2018,1878052
2019,1969198
2020,2162578
2021,2383374
