2000,442765
2001,455559
2002,497406
2003,542106
2004,588603
2005,657153
2006,696558
2007,768285
2008,781314
2009,825579
2010,876740
2011,923797
2012,983075
2013,1042588
2014,1157699
2015,1282735
2016,1426659
2017,1657101
2018,1744087
2019,1870575
2020,2051464
2021,2255395
