2000,290913
2001,307831
2002,340067
2003,369282
2004,396334
2005,422443
2006,458384
2007,495453
2008,510768
2009,538276
2010,581478
2011,623558
2012,662983
2013,695415
2014,765290
2015,825464
2016,954474
2017,1071601
2018,1128856
2019,1163644
2020,1276707
2021,1406402
