2000,229418
2001,241501
2002,266760
2003,294645
2004,318510
2005,343547
2006,369787
2007,395390
2008,409294
2009,430981
2010,466606
2011,499911
2012,532406
2013,557819
2014,608883
2015,664913
2016,763071
2017,858002
2018,869162
2019,910707
2020,998134
2021,1070869
