2000,348452
2001,375543
2002,415060
2003,454530
2004,477870
2005,520125
2006,538086
2007,586386
2008,604106
2009,635987
2010,672287
2011,712353
2012,761763
2013,803499
2014,863559
2015,944972
2016,1070165
2017,1246140
2018,1295262
2019,1357499
2020,1491590
2021,1643827
