2000,330453
2001,353377
2002,386725
2003,425381
2004,450495
2005,489002
2006,530829
2007,573501
2008,603330
2009,635989
2010,676965
2011,729209
2012,770907
2013,814064
2014,884782
2015,991061
2016,1155157
2017,1334943
2018,1333454
2019,1410880
2020,1549692
2021,1706013
