2000,166540
2001,175845
2002,193079
2003,207871
2004,217876
2005,228773
2006,238203
2007,251541
2008,258026
2009,273407
2010,294896
2011,316823
2012,338312
2013,361727
2014,396910
2015,439379
2016,504916
2017,579242
2018,586290
2019,626557
2020,676839
2021,744963
