2000,311506
2001,332506
2002,361882
2003,389989
2004,417147
2005,452363
2006,478706
2007,528811
2008,544660
2009,580689
2010,607887
2011,655581
2012,699794
2013,747108
2014,812227
2015,885951
2016,1014192
2017,1160261
2018,1190994
2019,1263523
2020,1387874
2021,1526715
